"subject_id","retransc","correction","coq","gram","lex","nt","ref","test","erreurs","audio","exi"
"8","most of them in their 9","most of them in their 90s","0","0","0","1","0","rspan","0","46","3.69293202570173"
"8","and we are now beginning to study the","And we are now beginning to study the more than 2000 children","0","0","0","4","0","rspan","0","47","4.81706108534507"
"8","of these me","of these men","0","0","0","1","0","rspan","0","48","2.81163791518006"
"8","and I'm the 4th director","And I'm the fourth director of the study","0","0","0","3","0","rspan","0","49","5.62150230070887"
"8","since 19 we've tracked the lives of","Since 1938 we've tracked the lives of two groups of men","0","0","0","5","0","rspan","0","50","4.35501789902481"
"8","the first group started the study when they were s","The first group started in the study when they were sophomores at Harvard College","0","0","0","4","0","rspan","0","51","5.90089299919634"
"8","they all finsihed colleged","They all finished college during World War II","0","0","0","3","0","rspan","0","52","4.94771437107859"
"8","and then most went","and then most went off to serve in the war","0","0","0","6","0","rspan","0","53","5.252799457075"
"8","and the second gro","And the second group that we've followed","0","0","0","4","0","rspan","0","54","5.74620225004767"
"8","was a group of boys from Boston's poorest neu","was a group of boys from Boston's poorest neighborhoods","0","0","0","1","0","rspan","0","55","4.61458688553691"
"8","boys who were chosen for the study","boys who were chosen for the study","0","0","0","0","0","rspan","0","56","4.61766289714595"
"8","specifically because they were from the most tro","specifically because they were from some of the most troubled","0","0","0","3","0","rspan","0","57","5.79436182443351"
"8","and  of the Boston of the 1","and disadvantaged families in the Boston of the 1930s","0","0","0","5","0","rspan","0","58","4.03633959897626"
"8","","Most lived in tenements many without hot and cold running water","0","0","0","11","0","rspan","0","59","4.85144345225306"
"8","when they entered the study","When they entered the study","0","0","0","0","0","rspan","0","60","4.758885816416"
"8","all of those teenage","all of these teenagers","0","0","1","1","0","rspan","1","61","3.39489076136526"
"8","were interviewed they were given m","were interviewed They were given medical exams","0","0","0","2","0","rspan","0","62","4.80804472383958"
"8","we went to their homes to","We went to their homes and we interviewed their parents","0","0","0","5","0","rspan","0","63","6.06676984302455"
"8","and then those teenagers ","And then these teenagers grew up into adults who entered all walks of life","0","0","1","9","0","rspan","1","64","5.71675488819272"
"8","the became factory workers lawyers and b","They became factory workers and lawyers and bricklayers","0","0","0","1","1","rspan","0","65","4.19416882140902"
"8","and doctors one president of the US ","and doctors one President of the United States","0","0","0","2","0","rspan","0","66","3.96266184884071"
"8","some developed alcoho","Some developed alcoholism","0","0","0","1","0","rspan","0","67","3.69141615356755"
"8","a few developped","A few developed schizophrenia","0","0","0","1","0","rspan","0","68","4.44119942596743"
"8","some climbed the ladder all the way from the bottom","Some climbed the social ladder from the bottom all the way to the very top","0","0","0","5","1","rspan","0","69","5.29132271069304"
"8","and some made the journey in the opposite d","and some made that journey in the opposite direction","0","0","0","1","0","rspan","0","70","5.30090151386291"
"8","the  of this stu","The founders of this study","0","0","0","1","0","rspan","0","71","3.60919348605291"
"8","would never have imagined that I would be here stan","would never in their wildest dreams have imagined that I would be standing here today","0","0","0","6","0","rspan","0","72","5.95134696183314"
"8","75 years later telling you that the study still continues","75 years later telling you that the study still continues","0","0","0","0","0","rspan","0","73","4.0400083712739"
"8","every 2 years","Every two years","0","0","0","0","0","rspan","0","74","3.04992435703481"
"8","Our","our patient and dedicated research staff calls up our men","0","0","0","9","0","rspan","0","75","4.84815171086986"
"8","and asked them if we could yet send them another","and asks them if we can send them yet one more set of questions about their lives","0","0","0","7","1","rspan","0","76","5.72892609699769"
"8","many of the inner city Boston's m","Many of the inner city Boston men ask us","0","0","0","2","0","rspan","0","77","3.75143939000986"
"8","why do you keep studying me my life isn","Why do you keep wanting to study me My life just isn't that interesting","0","0","0","3","1","rspan","0","78","6.41548509630199"
"8","the Harvard men never askedd","The Harvard men never ask that question","0","0","0","2","0","rspan","0","79","4.69829939673197"
"8","to get the clearest picture of th","To get the clearest picture of these lives","0","0","0","2","0","rspan","0","80","4.78066858266526"
"8","we don't just send them que","we don't just send them questionnaires","0","0","0","1","0","rspan","0","81","4.92740959325021"
"8","we interview them in hteir","We interview them in their living rooms","1","0","0","2","0","rspan","1","82","4.80207729839526"
"8","we get their medical record fro","We get their medical records from their doctors","0","0","0","3","0","rspan","0","83","5.15838724308325"
"8","we  their blood","We draw their blood","0","0","0","1","0","rspan","0","84","4.02822935809747"
"8","we scan their br","we scan their brains","0","0","0","1","0","rspan","0","85","3.80567595661641"
"8","we talk to their child","we talk to their children","0","0","0","1","0","rspan","0","86","4.8825193750769"
"8","we videotape them talking to their wives about their deepes","We videotape them talking with their wives about their deepest concerns","0","0","0","2","0","rspan","0","87","5.37140854940435"
"8","and when a decade  we asked their","And when about a decade ago we finally asked the wives","0","0","0","4","1","rspan","0","88","4.90321043540413"
"8","if they would join us as me","if they would join us as members of the study","0","0","0","4","0","rspan","0","89","5.61011753719983"
"8","many of the women said you know it'","many of the women said You know it's about time","0","0","0","2","0","rspan","0","90","5.3832739592935"
"8","so what have we learne","So what have we learned","0","0","0","0","0","rspan","0","91","4.2734714889923"
"8","","What are the lessons that come","0","0","0","6","0","rspan","0","92","3.9643610581489"
"8","from the tens of thousands o pages we genera","from the tens of thousands of pages of information that we've generated","0","0","0","4","0","rspan","0","93","4.85449386812199"
"8","are","Well the lessons aren't about wealth","0","0","0","6","0","rspan","0","94","4.45950654905471"
"8","or fame","or fame","0","0","0","0","0","rspan","0","95","1.6865252464894"
"8","or working harde","or working harder and harder","0","0","0","2","0","rspan","0","96","3.99447164374898"
"8","the clearest message","The clearest message","0","0","0","0","0","rspan","0","97","3.5497719345318"
"8","that we get from this 75 ye","that we get from this 75-year study is this:","0","0","0","4","0","rspan","0","98","3.9931786970104"
"8","good relationships keep us happier","Good relationships keep us happier and healthier Period","0","0","0","3","0","rspan","0","99","4.6326788067513"
"8","we learned 3 different  about relationsh","We've learned three big lessons about relationships","0","0","0","3","1","rspan","0","100","5.06907756581711"
"8","the first is that social conncetios","The first is that social connections are really good for us","1","0","0","5","0","rspan","1","101","4.62383301077759"
"8","and that lonelines","and that loneliness kills","0","0","1","1","0","rspan","1","102","3.87646432374867"
"8","it turns out that people who are more socially","It turns out that people who are more socially connected","0","0","0","1","0","rspan","0","103","5.34895226543673"
"8","to family to friends to c","to family to friends to community","0","0","0","1","0","rspan","0","104","3.72140353054323"
"8","are happier they physically and the","are happier they're physically healthier and they live longer","0","0","0","4","0","rspan","0","105","4.54801766511141"
"8","than people who are less w","than people who are less well connected","0","0","0","2","0","rspan","0","106","4.87175061276625"
"8","and the experience of loneliness turns out to","And the experience of loneliness turns out to be toxic","0","0","0","2","0","rspan","0","107","5.43422858263087"
"8","people who are more isolated than they want to be from","People who are more isolated than they want to be from others","0","0","0","1","0","rspan","0","108","4.77791903120536"
"8","find that they are less happy","find that they are less happy","0","0","0","0","0","rspan","0","109","3.32943263749953"
"8","their health declines earlier","their health declines earlier in midlife","0","0","0","2","0","rspan","0","110","4.4363475764602"
"8","their brain functionning decline","their brain functioning declines sooner and they live shorter lives","0","1","0","6","0","rspan","1","111","5.51632796655768"
"8","than people whor are","than people who are not lonely","1","0","0","2","0","rspan","1","112","4.96283590623215"
"8","and the sad fact","And the sad fact","0","0","0","0","0","rspan","0","113","3.02869320190278"
"8","is that one one out of five  report","is that at any given time more than one in five Americans will report","1","0","0","8","1","rspan","1","114","4.87100591715976"
"8","that t","that they're lonely","0","0","0","2","0","rspan","0","115","4.16184971098266"
"8","and we know that you can be lonelu in a crown and l","And we know that you can be lonely in a crowd and you can be lonely in a marriage","1","0","0","7","1","rspan","1","116","5.75559950182439"
"8","so the second biggest lesson that w","so the second big lesson that we learned is","0","0","0","2","1","rspan","0","117","5.23862554923362"
"8","it's not just a number of frie","that it's not just the number of friends you have","0","0","0","4","0","rspan","0","118","5.38925448646271"
"8","and it's not whether or not you're comm","and it's not whether or not you're in a committed relationship","0","0","0","2","0","rspan","0","119","5.54490026045045"
"8","but it's the quality of your closest relationship that","but it's the quality of your close relationships that matters","0","0","0","1","1","rspan","0","120","4.53927790252224"
"8","in turns out that  in the middle of conflict is real","It turns out that living in the midst of conflict is really bad for our health","0","0","0","4","1","rspan","0","121","6.17212066838624"
"8","high conflict marriages for example i","High-conflict marriages for example without much affection","0","0","0","3","0","rspan","0","122","4.96460531588086"
"8","turn out to be really bad for our he","turn out to be very bad for our health","0","0","0","1","1","rspan","0","123","4.21239544936872"
"8","perhaps worse than getting divorce","perhaps worse than getting divorced","0","1","0","0","0","rspan","1","124","4.35749819878548"
"8","and within the midst of a good relations","And living in the midst of good warm relationships is protective","0","0","0","3","2","rspan","0","125","4.97075896631104"
"8","once we had followed our men  to thei","Once we had followed our men all the way into their 80s","0","0","0","4","1","rspan","0","126","5.30292781911296"
"8","we want to look back at th","we wanted to look back at them at midlife","0","1","0","3","0","rspan","1","127","5.28693964348411"
"8","and to to pr","and to see if we could predict","1","0","0","4","0","rspan","1","128","5.04288164665523"
"8","who is gonna grow into a happy heal","who was going to grow into a happy healthy octogenarian","0","0","0","3","1","rspan","0","129","4.88171777322034"
"8","and who","and who wasn't","0","0","0","1","0","rspan","0","130","3.15322830516959"
"8","nd when we gathere","And when we gathered together","1","0","0","2","0","rspan","1","131","4.90117991368294"
"8","everything we knew about them at age 50","everything we knew about them at age 50","0","0","0","0","0","rspan","0","132","3.87141375734532"
"8","it wasn't their level of choleste","it wasn't their middle age cholesterol levels that predicted how they were going to grow old","0","1","0","12","0","rspan","1","133","6.47676801174924"
"8","it was how satisfied they were in their","It was how satisfied they were in their relationships","0","0","0","1","0","rspan","0","134","4.85534283442413"
"8","the people who were the most satisified at","The people who were the most satisfied in their relationships at age 50","0","0","0","5","0","rspan","0","135","5.12801049762795"
"8","were the healthiest at age 80","were the healthiest at age 80","0","0","0","0","0","rspan","0","136","3.71532677604836"
"8","and good close relationships","And good close relationships","0","0","0","0","0","rspan","0","137","3.73131824448027"
"8","seemed  about getting old","seem to buffer us from some of the slings and arrows of getting old","0","0","0","11","1","rspan","0","138","5.69632155305872"
"8","our most happily partnered men and","Our most happily partnered men and women","0","0","0","1","0","rspan","0","139","3.8530467859312"
"8","reported in their 80s","reported in their 80s","0","0","0","0","0","rspan","0","140","3.16415135875548"
"8"," their moods was just as happy","that on the days when they had more physical pain their mood stayed just as happy","0","0","0","10","0","rspan","0","141","5.6477313102996"
"8","that the people who were in unhappy","But the people who were in unhappy relationships","0","0","0","1","1","rspan","0","142","5.17800981255505"
"8","are the days when they reported mor","on the days when they reported more physical pain","0","0","0","3","1","rspan","0","143","5.18649629241961"
"8","it was magnified by more emotionai","it was magnified by more emotional pain","1","0","0","1","0","rspan","1","144","4.06871140173336"
"8","and the third biggest lesson we learned abou","And the third big lesson that we learned about relationships and our health","0","0","0","5","1","rspan","0","145","5.68834276694869"
"8","is that  don't only protect our bodies they pro","is that good relationships don't just protect our bodies they protect our brains","0","0","0","5","1","rspan","0","146","5.69372384937239"
"8","it turns out that being in securely attached re","It turns out that being in a securely attached relationship","0","0","0","1","0","rspan","0","147","4.29683218239614"
"8","to another person in your 80s is prot","to another person in your 80s is protective","0","0","0","1","0","rspan","0","148","4.19500594530321"
"8","that the other person  can really feel that","that the people who are in relationships where they really feel they can count on the other person","0","0","0","10","2","rspan","0","149","7.06953923878459"
"8","in times of need","in times of need","0","0","0","0","0","rspan","0","150","2.86196925015032"
"8","those people's memories remain shaprer","those people's memories stay sharper longer","1","0","0","1","1","rspan","1","151","4.20375335120644"
"8","and the other people who are in relationships where they fel","And the people in relationships where they feel they really can't count on the other one","0","0","0","8","1","rspan","0","152","6.7741058599666"
"8","those are the people who experience e","those are the people who experience earlier memory decline","0","0","0","3","0","rspan","0","153","4.9899554588126"
"8","and those relationships they don't have to be ","And those good relationships they don't have to be smooth all the time","0","0","0","5","0","rspan","0","154","5.82855547282205"
"8","some of our octor; could d","Some of our octogenarian couples could bicker with each other day in and day out","1","0","0","10","0","rspan","1","155","5.61205332244052"
"8","but as long as they could feel that they could rely","but as long as they felt that they could really count on the other when the going got tough","0","0","1","9","0","rspan","1","156","6.79532540835682"
"8","those arguments did not take a t","those arguments didn't take a toll on their memories","0","0","0","4","1","rspan","0","157","4.80940769776845"
"8","so this message ","So this message","0","0","0","0","0","rspan","0","158","2.03108808290156"
"8","that good close relationships are good for our  beings","that good close relationships are good for our health and well-being","0","0","0","3","0","rspan","0","159","4.49201176553083"
"8","this is wisdom at its old","this is wisdom that's as old as the hills","0","0","0","3","1","rspan","0","160","5.10497557345535"
"8","why is it so hard to get and so easy to ignore","Why is this so hard to get and so easy to ignore","0","0","0","0","1","rspan","0","161","4.71971955574486"
"8","well we're humans what we like is a quick ","Well we're human What we'd really like is a quick fix","0","1","0","2","0","rspan","1","162","4.22440019513061"
"8","something that we can  that will make","something we can get that'll make our lives good and keep them that way","0","0","0","9","1","rspan","0","163","5.2953095684803"
"8","relationships are messy and they are complicat","Relationships are messy and they're complicated","0","0","0","1","0","rspan","0","164","4.51025930581894"
"8","than the hardwork of ;family and f","and the hard work of tending to family and friends","1","0","0","4","0","rspan","1","165","4.3189215658035"
"8","it's not sexy of glamo","it's not sexy or glamorous","0","0","0","1","0","rspan","0","166","3.54810593362388"
"8","it's also lifelong it never ends","It's also lifelong It never ends","0","0","0","0","0","rspan","0","167","3.59853121175031"
"8","the people in our 75 years study who were the","The people in our 75-year study who were the happiest in retirement","0","1","0","3","0","rspan","1","168","4.7542458532332"
"8","were the people who had actively","were the people who had actively worked to replace workmates","0","0","0","4","0","rspan","0","169","5.36739875397178"
"8","with new playmates","with new playmates","0","0","0","0","0","rspan","0","170","3.19540843566472"
"8","just like the millenials in their recent s","Just like the millennials in that recent survey","0","0","0","1","0","rspan","0","171","4.93970631989779"
"8","any of our younger men when the","many of our men when they were starting out as young adults","1","0","0","7","1","rspan","1","172","5.51183972753264"
"8","really believed","really believed","0","0","0","0","0","rspan","0","173","2.59347404596286"
"8","that wealth high achievments were reall","that fame and wealth and high achievement were what they needed to go after","0","0","0","10","0","rspan","0","174","5.71894156240269"
"8","to have a good life","to have a good life","0","0","0","0","0","rspan","0","175","3.79444599797802"
"8","but over and over over that 75 study that ","But over and over over these 75 years our study has shown","0","0","0","4","0","rspan","0","176","4.47486627273802"
"8","that the pepole","that the people who fared the best","1","0","0","4","0","rspan","1","177","4.89215701811382"
"8","were the people who leaned in rel","were the people who leaned in to relationships","0","0","0","2","0","rspan","0","178","4.51625203593043"
"8","with family with friends with communit","with family with friends with community","0","0","0","0","0","rspan","0","179","3.56234096692112"
"8","so what about you","So what about you","0","0","0","0","0","rspan","0","180","3.48123540440089"
"8","what say you're 25 or you're ","Let's say you're 25 or you're 40 or you're 60","0","0","0","3","0","rspan","0","181","3.74321880650995"
"8","what would in you relations","What might leaning in to relationships even look like","0","0","0","7","2","rspan","0","182","5.71929487487393"
"8","well the possibilities are pratically endless","Well the possibilities are practically endless","0","0","1","0","0","rspan","1","183","4.57890812691575"
"8","it may be somtehing as simple as","It might be something as simple as","0","0","0","0","1","rspan","0","184","4.25054388235619"
"8","we're re","replacing screen time with people time","0","0","0","6","1","rspan","0","185","4.02822261908247"
"8","or  by doing something new together","or livening up a stale relationship by doing something new together","0","0","0","5","0","rspan","0","186","5.54922279792746"
"8","long watch or deep","long walks or date nights","0","0","0","1","2","rspan","0","187","3.44715104961331"
"8","or reaching out to that family member","or reaching out to that family member who you haven't spoken to in years","0","0","0","7","0","rspan","0","188","5.63536346807756"
"8","because those all too commons","because those all-too-common family feuds","0","1","0","2","0","rspan","1","189","4.31952145243385"
"8","take  to the people who hold the grudges","take a terrible toll on the people who hold the grudges","0","0","0","2","1","rspan","0","190","4.07667705259683"
"8","I'd like to close with a quote from mark","I'd like to close with a quote from Mark Twain","0","0","0","1","0","rspan","0","191","3.95527016325246"
"8","more than a century","More than a century ago","0","0","0","1","0","rspan","0","192","3.31636090178446"
"8","he was looking back at his life and he wrot","he was looking back on his life and he wrote this:","0","0","0","2","0","rspan","0","193","4.26999036494549"
"8","there is a time so brief is l","There isn't time so brief is life","0","0","0","1","1","rspan","0","194","2.9559534546745"
"8","for peckering","for bickerings","0","0","0","0","1","rspan","0","195","2.52216185301687"
"8","apologies burning","apologies heartburnings callings to account","0","0","0","4","0","rspan","0","196","3.87899626673597"
"8","there is only time for loving and but an instant for","There is only time for loving and but an instant so to speak","0","0","0","3","1","rspan","0","197","4.24444909019908"
"8","for that the good life is built on good relationships ","for that The good life is built with good relationships","0","0","0","0","1","rspan","0","198","3.04716780337032"
"10","what keep us happy and healthy as we go through life","","0","0","0","0","1","rspan","0","1","4.18964821868699"
"10","if you wre gonna invest now in your bes self","","2","0","0","1","1","rspan","2","2","4.34270742204501"
"10","where would you put your time and","","0","0","0","2","0","rspan","0","3","4.67606828544163"
"10","there was a recent survey of millenials","","0","0","1","2","0","rspan","1","4","5.08594113863692"
"10","what their mist important life goa","","1","0","0","2","0","rspan","1","5","4.00265648348"
"10","and over 80% of them said that a majou","","1","0","0","2","1","rspan","1","6","4.57596027349034"
"10","was to get rich
","","0","0","0","0","0","rspan","0","7","2.66906068431246"
"10","and another 50% of those same young ad","","0","0","0","1","0","rspan","0","8","3.94517396721941"
"10","said that another major lifegoal was to become famous","","0","0","0","0","0","rspan","0","9","3.45136709995518"
"10","and we're constently told to lean into work to push harder","","0","0","0","0","0","rspan","0","10","3.74993244241391"
"10","and achiev","","0","0","0","2","0","rspan","0","11","2.56940160394819"
"10","we're under the impression that these things","","0","0","0","8","1","rspan","0","12","7.05039583920475"
"10","in order to have a good","","0","0","0","1","0","rspan","0","13","4.15986989225453"
"10","picture our entire lives","","0","1","0","0","0","rspan","1","14","3.08676540582916"
"10","of the choices that people make","","0","0","0","0","0","rspan","0","15","4.03799931326543"
"10","and how those choices work out","","0","0","0","2","0","rspan","0","16","4.37733414395077"
"10","those pictures are always","","0","0","0","3","1","rspan","0","17","4.53128922464373"
"10","most of what we know about hu","","0","0","0","2","0","rspan","0","18","3.95569377482194"
"10","we know from asking people to remember the","","0","0","0","1","0","rspan","0","19","4.78935698447895"
"10","and as we know windsight ins anything but 20/20","","0","0","1","0","0","rspan","1","20","3.2882514853213"
"10","we forget vast ammounts of what","","0","0","1","5","0","rspan","1","21","5.04063700357738"
"10","and sometimes memory is downrig","","0","0","0","1","0","rspan","0","22","4.7523040391953"
"10","but what if we could watch entire lives","","0","0","0","0","0","rspan","0","23","2.89030891972625"
"10","as they unfold through time","","0","0","0","0","0","rspan","0","24","3.20315284717973"
"10","what if we could","","0","0","0","2","0","rspan","0","25","4.18484796426731"
"10","from the time they were teenagers all the way to old","","0","0","0","2","0","rspan","0","26","4.30897474065083"
"10","to see what really keeps people hap","","0","0","0","2","0","rspan","0","27","4.97464734713676"
"10","we did that he harvard study of adult","","0","0","0","1","0","rspan","0","28","3.59997118870597"
"10","may be the longest study of adult that's e","","0","0","0","4","0","rspan","0","29","4.32888660026069"
"10","for 25 years","","0","0","0","0","1","rspan","0","30","1.63354276189256"
"10","we've traked the lives of 724 men","","0","0","0","0","0","rspan","0","31","2.77197850302386"
"10","year after year asking about their work","","0","0","0","5","0","rspan","0","32","5.06915280121187"
"10","and of course asking all along the","","0","0","0","1","0","rspan","0","33","4.80050240736865"
"10","without knowing how their life st","","0","0","0","6","0","rspan","0","34","5.96846809973642"
"10","stuides like this are e","","1","0","0","2","0","rspan","1","35","3.94461167971102"
"10","almost all projects of this   fall","","0","0","0","4","0","rspan","0","36","5.39526537936097"
"10","because too many people fall out of","","0","0","0","2","1","rspan","0","37","4.95635761710757"
"10","or funding of the research dr","","0","0","0","2","1","rspan","0","38","4.38093192466205"
"10","or the researchers get distracted or they","","0","0","0","1","0","rspan","0","39","4.19437710315882"
"10","and nobody moves the ball fu","","0","0","0","4","0","rspan","0","40","5.55987238203058"
"10","but through a omb","","0","0","0","3","0","rspan","0","41","4.61485191939246"
"10","and the persistence of several generations of","","0","0","0","1","0","rspan","0","42","5.09643739539332"
"10","this study has surv","","0","0","0","1","0","rspan","0","43","3.8042521071833"
"10","about 60 of our origial 7244","","1","0","0","1","0","rspan","1","44","2.63615038356686"
"10","are still alive still participating in the study","","0","0","0","0","0","rspan","0","45","4.44410167818361"
"10","most of them in their","","0","0","0","1","0","rspan","0","46","3.69293202570173"
"10","and we are no wbegining to study the more","","1","0","0","3","0","rspan","1","47","4.81706108534507"
"10","of these m","","0","0","0","1","0","rspan","0","48","2.81163791518006"
"10","and i'm the 4th d","","0","0","0","3","0","rspan","0","49","5.62150230070887"
"10","since 1858 we've trac","","0","0","0","8","1","rspan","0","50","4.35501789902481"
"10","the first group started the study when they were s","","0","0","0","4","0","rspan","0","51","5.90089299919634"
"10","they all finished collegedur","","0","0","0","2","0","rspan","0","52","4.94771437107859"
"10","and then most went to serve in","","0","0","0","2","0","rspan","0","53","5.252799457075"
"10","and the second goup","","0","0","0","3","0","rspan","0","54","5.74620225004767"
"10","was a group of boys from boston's","","0","0","0","2","0","rspan","0","55","4.61458688553691"
"10","boys who were chosn f","","0","0","0","3","0","rspan","0","56","4.61766289714595"
"10","specifically because they were","","0","0","0","6","0","rspan","0","57","5.79436182443351"
"10","and disavantaged families from bston in","","1","0","0","3","1","rspan","1","58","4.03633959897626"
"10","most lived in tenaments without hot and cold ","","0","0","1","3","0","rspan","1","59","4.85144345225306"
"10","when they entered the stu","","0","0","0","1","0","rspan","0","60","4.758885816416"
"10","all of these teenagers","","0","0","0","0","0","rspan","0","61","3.39489076136526"
"10","were interviewed the er","","0","0","1","4","0","rspan","1","62","4.80804472383958"
"10","we went to theuir homes and we","","1","0","0","3","0","rspan","1","63","6.06676984302455"
"10","and then these boys grew into teenagers ho all","","0","0","0","6","2","rspan","0","64","5.71675488819272"
"10","they became factory workers and lawyers and","","0","0","0","1","0","rspan","0","65","4.19416882140902"
"10","and doctors= one pre","","1","0","0","5","0","rspan","1","66","3.96266184884071"
"10","some developped alco","","0","0","0","1","0","rspan","0","67","3.69141615356755"
"10","a few developped s","","0","0","0","1","0","rspan","0","68","4.44119942596743"
"10","some climbed the social ladder from the very bottom","","0","0","0","5","1","rspan","0","69","5.29132271069304"
"10","and some made the journey in the o","","0","0","0","2","0","rspan","0","70","5.30090151386291"
"10","the founders of this st","","0","0","0","1","0","rspan","0","71","3.60919348605291"
"10","woud have nerver imagined in their wilder dreams","","0","0","1","7","1","rspan","1","72","5.95134696183314"
"10","75 years later telling you that the study still con","","0","0","0","1","0","rspan","0","73","4.0400083712739"
"10","every two years","","0","0","0","0","0","rspan","0","74","3.04992435703481"
"10","our patients and dedicated resear","","0","0","0","6","0","rspan","0","75","4.84815171086986"
"10","and ask them if we can send another st o","","0","0","0","11","1","rspan","0","76","5.72892609699769"
"10","many of the inner city boston men ask us","","0","0","0","0","0","rspan","0","77","3.75143939000986"
"10","why do you keep wanting to study e my lif","","1","0","0","4","0","rspan","1","78","6.41548509630199"
"10","the harvard men never asked that","","0","0","0","1","0","rspan","0","79","4.69829939673197"
"10","to gt the clearest of","","1","0","0","3","0","rspan","1","80","4.78066858266526"
"10","we don't just send them questionnaire","","0","1","0","0","0","rspan","1","81","4.92740959325021"
"10","we interviex them in their","","1","0","0","2","0","rspan","1","82","4.80207729839526"
"10","we get their medical records fr","","0","0","0","3","0","rspan","0","83","5.15838724308325"
"10","we draw their bloo","","0","0","0","1","0","rspan","0","84","4.02822935809747"
"10","we scan their brains","","0","0","0","0","0","rspan","0","85","3.80567595661641"
"10","we talk to their c","","0","0","0","1","0","rspan","0","86","4.8825193750769"
"10","we video them talking with their wives about t","","0","0","0","4","0","rspan","0","87","5.37140854940435"
"10","and when a decade ago we finally asjked t","","1","0","0","3","0","rspan","1","88","4.90321043540413"
"10","if they would join us as members","","0","0","0","3","0","rspan","0","89","5.61011753719983"
"10","many of the women said ou know i","","0","0","0","3","0","rspan","0","90","5.3832739592935"
"10","so what have we learne","","0","0","0","0","0","rspan","0","91","4.2734714889923"
"10","what are the lessons that come","","0","0","0","0","0","rspan","0","92","3.9643610581489"
"10","from the 10s of thouseands of informations that w","","0","0","0","3","0","rspan","0","93","4.85449386812199"
"10","while the lesson iis","","0","0","0","4","1","rspan","0","94","4.45950654905471"
"10","or fame","","0","0","0","0","0","rspan","0","95","1.6865252464894"
"10","or working harder an","","0","0","0","1","0","rspan","0","96","3.99447164374898"
"10","the clearest message","","0","0","0","0","0","rspan","0","97","3.5497719345318"
"10","that we get from this  years study is","","0","0","0","2","0","rspan","0","98","3.9931786970104"
"10","good relationships keep us happier and h","","0","0","0","2","0","rspan","0","99","4.6326788067513"
"10","we've learned three big lessons about rela","","0","0","0","1","0","rspan","0","100","5.06907756581711"
"10","the first is thaht socia connections are really good f","","2","0","0","2","0","rspan","2","101","4.62383301077759"
"10","and that loneliness","","0","0","0","1","0","rspan","0","102","3.87646432374867"
"10","it turns out that people that are more sociall","","0","0","0","1","1","rspan","0","103","5.34895226543673"
"10","tom family to friends t ocommuni","","2","0","0","1","0","rspan","2","104","3.72140353054323"
"10","are happier;they're physically","","0","0","0","5","0","rspan","0","105","4.54801766511141"
"10","than people that are less well conne","","0","0","0","1","0","rspan","0","106","4.87175061276625"
"10","and the experience of lonelis=ness turns out t","","1","0","0","3","0","rspan","1","107","5.43422858263087"
"10","people who are more isiolated than they want to be","","0","0","0","2","0","rspan","0","108","4.77791903120536"
"10","find that they are less happy","","0","0","0","0","0","rspan","0","109","3.32943263749953"
"10","their health decines earlier in","","1","0","0","1","0","rspan","1","110","4.4363475764602"
"10","their brain fonctionning decine earlier and th","","1","0","0","5","0","rspan","1","111","5.51632796655768"
"10","then people who are n","","0","0","0","2","0","rspan","0","112","4.96283590623215"
"10","and the sad fact","","0","0","0","0","0","rspan","0","113","3.02869320190278"
"10","is that in more than 1 out of five americans","","0","0","0","4","0","rspan","0","114","4.87100591715976"
"10","will report","","0","0","0","4","0","rspan","0","115","4.16184971098266"
"10","and i know that you can be lonely in a crowd and","","0","0","0","7","1","rspan","0","116","5.75559950182439"
"10","so the second big lesson that","","0","0","0","3","0","rspan","0","117","5.23862554923362"
"10","that it's nt ust the nu","","2","0","0","5","0","rspan","2","118","5.38925448646271"
"10","and it's not whether or not you'"" in","","1","0","0","4","0","rspan","1","119","5.54490026045045"
"10","but it's the quality of your close relationships that","","0","0","0","1","0","rspan","0","120","4.53927790252224"
"10","it turns out that iving in the midst of conflict is","","1","0","0","5","0","rspan","1","121","6.17212066838624"
"10","high conflict marriages for exampl","","0","0","0","3","0","rspan","0","122","4.96460531588086"
"10","turn out ot be rvery bad f","","1","0","0","3","0","rspan","1","123","4.21239544936872"
"10","perhaps worse than getting divo","","0","0","0","1","0","rspan","0","124","4.35749819878548"
"10","and living in the midst of good warm relationshi","","0","0","0","2","0","rspan","0","125","4.97075896631104"
"10","once we followed our men all the way int","","0","0","0","3","0","rspan","0","126","5.30292781911296"
"10","we ant to look back at them i","","0","0","1","2","0","rspan","1","127","5.28693964348411"
"10","and to see if we cna","","1","1","0","1","1","rspan","2","128","5.04288164665523"
"10","who is gonna age into a happy health","","0","1","0","4","1","rspan","1","129","4.88171777322034"
"10","and who w","","0","0","0","1","0","rspan","0","130","3.15322830516959"
"10","and when we gathered","","0","0","0","1","0","rspan","0","131","4.90117991368294"
"10","everything we knew about them at age 50","","0","0","0","0","0","rspan","0","132","3.87141375734532"
"10","ist wasnt their middle age cholesterol leve","","1","0","0","10","0","rspan","1","133","6.47676801174924"
"10","it was how satisfied they were in their","","0","0","0","1","0","rspan","0","134","4.85534283442413"
"10","the people that were the most satisfied in their rela","","0","0","0","3","1","rspan","0","135","5.12801049762795"
"10","were the happiest at age 80","","0","0","0","0","1","rspan","0","136","3.71532677604836"
"10","and good close relationships","","0","0","0","0","0","rspan","0","137","3.73131824448027"
"10","seemed to buffer us from the sling =s and ar","","1","0","0","5","0","rspan","1","138","5.69632155305872"
